seed,coverage,episode_duration,noise,method,tracking,feasible,rho,steering_rms,peak_rate,worst_family,beta_prediction,yaw_prediction,parameter_relative_error
37,broad,8,clean,Family,0.0073557845006739795,1.0,0.9681681119121944,0.7982671564959756,1.136895247251568,0.007753265601142353,0.03732638351277492,0.14910666071218548,0.02559620101503115
37,broad,8,clean,Global,0.011988011713356476,1.0,0.966304605597863,0.798310583718068,1.136242544216992,0.014581283795884466,0.12296784287538773,0.39052735042757486,0.07770761947183323
37,broad,8,clean,Local,0.006574098564530903,1.0,0.9687767968263477,0.7982647067548937,1.1371466362686908,0.006661223638574537,0.017835629605014263,0.045396360110708675,0.0032424886965465864
37,broad,8,noisy,Family,0.0073603882854207416,1.0,0.9681614690037242,0.7982678804846384,1.1368935003226062,0.007764708149070436,0.03736744002349145,0.14876997056995372,0.02575007874541488
37,broad,8,noisy,Global,0.011994556956532218,1.0,0.9662992670846958,0.7983115217717474,1.1362433287080398,0.01460643053537589,0.12300975325981045,0.3906362861956915,0.07796402084412235
37,broad,8,noisy,Local,0.006580004945511434,1.0,0.968769768099924,0.7982654154770416,1.1371395790057213,0.006655093418866783,0.01824329943077481,0.04436887210379397,0.0041306070778653866
37,restricted,2,clean,Family,0.0074514598096000915,1.0,0.9679622077510548,0.7982728192118929,1.136882807891497,0.007687532267582386,0.039970396110490206,0.14951510297890655,0.02666300934611776
37,restricted,2,clean,Global,0.011864440829573884,1.0,0.9664072301311546,0.7982929347235741,1.1362276684495414,0.014132836305720091,0.12209008890536684,0.38924911141384466,0.07349136743854039
37,restricted,2,clean,Local,0.006588519712608529,1.0,0.9687627758783038,0.7982668384489465,1.1371499304697594,0.006670803026078433,0.01896183449861929,0.04485514701460164,0.0021103795117007836
37,restricted,2,noisy,Family,0.0074367559308705245,1.0,0.9679726627202012,0.7982692852202676,1.136873355984296,0.0076695294841113764,0.03929006604694433,0.1498394773713052,0.02652453504188417
37,restricted,2,noisy,Global,0.011839364634297262,1.0,0.9664236598537858,0.7982898246427694,1.136223565592763,0.014064356826174632,0.12191490347305876,0.3891952403719442,0.07344709340409916
37,restricted,2,noisy,Local,0.006579755597978645,1.0,0.9687394593950702,0.7982643258334237,1.1371467440966507,0.00664730537791039,0.01817190572046577,0.046785564701688195,0.007486630303755894
37,restricted,8,clean,Family,0.007461078584561815,1.0,0.9679505135769548,0.7982735440631089,1.1368811745919063,0.007721427865975597,0.04003347034604232,0.14992770005642825,0.026696150734746012
37,restricted,8,clean,Global,0.011931059998329522,1.0,0.9663577595943535,0.7983024290979308,1.1362379118584485,0.014379611087810036,0.12244908020351887,0.38998793939883025,0.0744332999781162
37,restricted,8,clean,Local,0.006583525186651282,1.0,0.9687645189865984,0.7982661041751128,1.137149530513736,0.006667299277866237,0.018567447031284812,0.044956013959919654,0.0025211359172338465
37,restricted,8,noisy,Family,0.0074649213249403075,1.0,0.9679436160807352,0.798273848715388,1.13687877845512,0.007736101861532173,0.04009133489742322,0.14976483692496695,0.026847586327606185
37,restricted,8,noisy,Global,0.011934859186498175,1.0,0.96635445499038,0.7983030343305751,1.136238385215949,0.014396945257356353,0.12246447823992458,0.3900678950840766,0.07456812192804695
37,restricted,8,noisy,Local,0.006592795640040357,1.0,0.9687553873848485,0.7982673193769787,1.137140251992565,0.006663600394297081,0.019175155644549316,0.04356630934833423,0.00395638424058963
38,broad,2,clean,Family,0.007564676411959178,1.0,0.9681689434988688,0.8200612598893553,1.16281918218512,0.00806336062978891,0.03642629169816242,0.14271924863618612,0.024566265837139077
38,broad,2,clean,Global,0.012235823541696028,1.0,0.9665030441636012,0.8200938472719972,1.1615698165546104,0.013712508051944136,0.12148048301142704,0.38026094879834865,0.07865581901115487
38,broad,2,clean,Local,0.006717662964339662,1.0,0.9683818766148208,0.8200595561895826,1.1630786128445805,0.006858309390121131,0.01799897182759009,0.04708123371145872,0.00263991896956077
38,broad,2,noisy,Family,0.007557624987834279,1.0,0.9681602329435643,0.8200589071915205,1.1628075905232602,0.008046388867027493,0.036573680801175054,0.14360296326036562,0.024625133733753288
38,broad,2,noisy,Global,0.012222323541388705,1.0,0.9665105679274928,0.820092135905794,1.161568403778858,0.013665826224201786,0.12143641828386523,0.37958667306415256,0.0785497514658063
38,broad,2,noisy,Local,0.006714597539460249,1.0,0.9683372107287886,0.8200573268770616,1.163094974161021,0.00687666315751472,0.018140259740433953,0.05045894084439229,0.00815599803522498
38,broad,8,clean,Family,0.007562341830425929,1.0,0.9681705856967864,0.8200610172732562,1.1628163162051075,0.008060584013851504,0.036365406377786694,0.14253097721251817,0.024575270576965184
38,broad,8,clean,Global,0.012341664127558865,1.0,0.966440461836942,0.8201064603757768,1.1615975659755031,0.014021329898791107,0.12230615576129515,0.38307418566739637,0.08005928560234542
38,broad,8,clean,Local,0.00670936645448853,1.0,0.9683880596846528,0.8200582577978313,1.163075184666383,0.006846784378124763,0.01738286481099335,0.04742154771198639,0.003247480497825417
38,broad,8,noisy,Family,0.007559103825576916,1.0,0.9681703597253456,0.820060203874698,1.162811752256956,0.008054585787097007,0.03637968366397747,0.14284580965835214,0.024606340194307436
38,broad,8,noisy,Global,0.01233487958610582,1.0,0.9664433588891048,0.8201057178416719,1.1615955070148845,0.014003270930312747,0.12226763870422658,0.3828908663165543,0.08019957612533965
38,broad,8,noisy,Local,0.006705693940955342,1.0,0.9683896897931524,0.820057369785741,1.163071624542,0.00684630098033122,0.017287912019720575,0.04839726559594911,0.004092117521140201
38,restricted,2,clean,Family,0.007610102385618157,1.0,0.9682322694350846,0.8200708734188619,1.1629012897511644,0.008233330834208576,0.0361337799165372,0.1434479887518985,0.02466074060541789
38,restricted,2,clean,Global,0.012261616765612573,1.0,0.9664941024347042,0.8200966301843026,1.161578513253574,0.01377910362120905,0.12159756661913212,0.38100160339647243,0.07775183319969345
38,restricted,2,clean,Local,0.006723396138282948,1.0,0.9683827979442936,0.820060415740506,1.1630811821097715,0.00686541304822871,0.01846582125267905,0.04704855635708037,0.0021160015367576866
38,restricted,2,noisy,Family,0.007591109877262879,1.0,0.9682185754880626,0.8200671929592364,1.16287994869242,0.00818225056269755,0.03614029383817166,0.14403613140953228,0.024575540720569406
38,restricted,2,noisy,Global,0.012238556190111077,1.0,0.9665067407999262,0.8200938371876354,1.1615736583648189,0.013707730877065514,0.12146851218099394,0.3801693852488561,0.07764752944183088
38,restricted,2,noisy,Local,0.0067269859091467115,1.0,0.9683446500124564,0.8200588246900964,1.1631030996778455,0.006892627503631803,0.018665231714321044,0.05028990916114205,0.009434446287066764
38,restricted,8,clean,Family,0.007607381159779653,1.0,0.9682430469177398,0.8200703857659833,1.162899341490626,0.008233099838025816,0.0359856760519693,0.1435354660041774,0.024744300808958918
38,restricted,8,clean,Global,0.012349893590996029,1.0,0.9664420509528382,0.8201071627765232,1.161599834634465,0.014041025975146566,0.12224650721644582,0.38353966884423807,0.07889030318771963
38,restricted,8,clean,Local,0.006718488267518779,1.0,0.9683886560424584,0.8200596680366739,1.163078894006648,0.006858757179269314,0.01808211043008564,0.04710955509338093,0.00252359510249547
38,restricted,8,noisy,Family,0.007604701096744067,1.0,0.9682428610248132,0.8200698281523444,1.1628977638052604,0.008230747811699343,0.03596367181710083,0.14380233806920378,0.02473791703812526
38,restricted,8,noisy,Global,0.012346311225931736,1.0,0.9664429271367176,0.8201067995220435,1.161598705428301,0.014032019908583413,0.12223794787396057,0.3834210175081374,0.07908103507369285
38,restricted,8,noisy,Local,0.0067146865973587,1.0,0.9683877233307068,0.8200588224867109,1.163079137658764,0.006858967152132187,0.017926731286534665,0.04800092591330175,0.00393930580640318
39,broad,2,clean,Family,0.007237099760613751,1.0,0.9687205528886292,0.8082705510802102,1.1272540858227615,0.007357970337707127,0.03326781232660127,0.1352087657003173,0.024620444517057135
39,broad,2,clean,Global,0.011826161787653737,1.0,0.9671520294409298,0.8083051454333625,1.126520655565539,0.013515364237970933,0.12644470029786195,0.3619919662734252,0.07941321446846215
39,broad,2,clean,Local,0.006669075172709746,1.0,0.9691569750086898,0.8082699729100864,1.1273054545447694,0.00677036497352945,0.018299332582592132,0.04601110404259435,0.0026282652606866336
39,broad,2,noisy,Family,0.007240528705251699,1.0,0.9687465084317286,0.808271327978061,1.1272594549161652,0.007313389555107044,0.03390437669065235,0.13580337779361001,0.024719046518729016
39,broad,2,noisy,Global,0.011831650972171205,1.0,0.9671454126336336,0.8083057692474921,1.1265201906388145,0.013522260633054938,0.1266485634940668,0.3616079945229767,0.0802536651624386
39,broad,2,noisy,Local,0.0066749532853751055,1.0,0.9691791821639716,0.8082707009882787,1.1272950145731302,0.006758135521137743,0.01904383939341798,0.04808410238611011,0.00779476856832683
39,broad,8,clean,Family,0.007234952495645963,1.0,0.9687207088521246,0.808270277950733,1.1272529984305548,0.007356802367471416,0.033141226991657974,0.13505791411526655,0.024711276240701713
39,broad,8,clean,Global,0.011927491175130549,1.0,0.9670922985930678,0.808317605400059,1.1265349279553676,0.01382048808793576,0.12734990420036876,0.3644781074412067,0.08096917212980632
39,broad,8,clean,Local,0.00666055749265033,1.0,0.9691629866780654,0.8082686666171164,1.1273039358668828,0.006758537302372153,0.01766508530981287,0.046410801921187475,0.003237500669792476
39,broad,8,noisy,Family,0.0072312453925550335,1.0,0.968725586654868,0.8082695616419944,1.1272518368850677,0.007348340166507086,0.03302371116336358,0.1352597238237533,0.024769666182193954
39,broad,8,noisy,Global,0.011920504654553856,1.0,0.9670961094674672,0.808316817855624,1.12653385563899,0.01380333486619313,0.12726621548699366,0.36442359840634014,0.08093211318318029
39,broad,8,noisy,Local,0.0066571049225958405,1.0,0.9691627039879612,0.808267912215025,1.127301752381744,0.006750405550873183,0.017421165720441983,0.04680659783460844,0.00439317402430364
39,restricted,2,clean,Family,0.007250426567188786,1.0,0.968816668640064,0.8082693914368834,1.1272498975447924,0.0073864075910927635,0.03398522566868426,0.13881262873542155,0.024908736441312217
39,restricted,2,clean,Global,0.011768510422428087,1.0,0.9671919152831264,0.8082977407375946,1.126514237840792,0.013339453683979633,0.12579591101183668,0.36092838730896193,0.07758651711016815
39,restricted,2,clean,Local,0.00667493956434448,1.0,0.9691535326081602,0.8082708412079846,1.1273075883623662,0.0067776948537752865,0.018775492547053085,0.04593776258470262,0.002105803645188053
39,restricted,2,noisy,Family,0.007260429052816431,1.0,0.9688440645189637,0.8082703638982245,1.1272559530554092,0.00743410677706073,0.034908587225305286,0.1394429655505341,0.025453984167385
39,restricted,2,noisy,Global,0.0117769971357001,1.0,0.9671841759063394,0.8082987491381786,1.1265144509455889,0.013356943251751767,0.12599376833705642,0.36070381530269635,0.07817237768433856
39,restricted,2,noisy,Local,0.006669801424059858,1.0,0.96918594816728,0.8082692591257152,1.1272958078272424,0.0067521768939333895,0.018786245836587157,0.04949216744241007,0.007736602407652914
39,restricted,8,clean,Family,0.007246238790968784,1.0,0.968820924075722,0.808268282053067,1.1272471281769911,0.007388480900545326,0.03372115408558078,0.13905518463239994,0.025061105374804406
39,restricted,8,clean,Global,0.011841826708091792,1.0,0.967148020455334,0.8083070837090964,1.126524843704836,0.01357144406189268,0.12639394870060883,0.3629723480202115,0.07855010884382747
39,restricted,8,clean,Local,0.006669902037398128,1.0,0.9691570653490093,0.8082700888811442,1.1273071454360948,0.00677093095202506,0.018380444546893204,0.04603168782004849,0.00251614804456584
39,restricted,8,noisy,Family,0.007243744865627359,1.0,0.9688259016447776,0.8082675464041887,1.1272452447922146,0.007395290293429204,0.03360308376203515,0.13917437993277235,0.025222255704082708
39,restricted,8,noisy,Global,0.011835972492924488,1.0,0.9671513492584136,0.808306462315455,1.1265239711163988,0.01356046676913275,0.12629648337612476,0.3630526462224647,0.0785199769326274
39,restricted,8,noisy,Local,0.006661419625427782,1.0,0.9691643780032684,0.808268470657511,1.1273025963486871,0.0067585601961423335,0.017703365076810675,0.04667437348802474,0.00450585242714678
40,broad,2,clean,Family,0.007201602373575445,1.0,0.9676793098968124,0.8114494358767941,1.1185041580174475,0.007542979713288527,0.028680333082583213,0.1294606841387038,0.02138993358353751
40,broad,2,clean,Global,0.010805300386681134,1.0,0.9665220953436808,0.811474691826562,1.117866998419358,0.0110900183402782,0.1113539482036204,0.31669906934735503,0.0723112392489529
40,broad,2,clean,Local,0.006699306209139281,1.0,0.9679923347067004,0.8114494267356619,1.1185879921470443,0.006914398331854117,0.018140198077022572,0.04645364678088636,0.00262630795616115
40,broad,2,noisy,Family,0.007209042796696345,1.0,0.9676757113460408,0.8114505195889397,1.1185040149024263,0.007549483244463876,0.029097376525649487,0.12946994812895,0.02151644169004968
40,broad,2,noisy,Global,0.010814026707508008,1.0,0.9665165125165068,0.8114756316076188,1.11786830873863,0.011095539864208276,0.11156308828838986,0.3165538523677582,0.07240369729975969
40,broad,2,noisy,Local,0.00670947572237068,1.0,0.9680240734843616,0.8114504322468589,1.1185982335974454,0.00692142053451419,0.019169963699667544,0.047533196878023105,0.0071717989562826235
40,broad,8,clean,Family,0.00720043171945446,1.0,0.9676775205342364,0.8114493778310756,1.118502834016622,0.00754480981746448,0.028571071565474934,0.12917582746107792,0.021427795332705928
40,broad,8,clean,Global,0.010867990987488753,1.0,0.9664804515860048,0.8114832928314463,1.1178767972691763,0.01104898780809943,0.11201235996837464,0.3176943909624545,0.07317735130274064
40,broad,8,clean,Local,0.006690837094295903,1.0,0.9679988825573635,0.8114481062225946,1.118586504532204,0.0069030914202172396,0.01751370333075172,0.04681169815295057,0.00324130064711183
40,broad,8,noisy,Family,0.007203328592692779,1.0,0.9676795712699616,0.811449609149304,1.1185023031962786,0.007542262814415094,0.02873846091696845,0.1293561049967486,0.02138552366055354
40,broad,8,noisy,Global,0.010871342008832208,1.0,0.9664785198059772,0.8114835776537903,1.1178773513322977,0.011050117867404242,0.11212223204281715,0.31755950729158816,0.0731761934794157
40,broad,8,noisy,Local,0.006694316444346219,1.0,0.96802479935753,0.8114483943695243,1.1185782247401097,0.006899593577591397,0.017926555195655565,0.047855384049068604,0.0037589896181397433
40,restricted,2,clean,Family,0.007394715464493614,1.0,0.9675098741111072,0.8114802123259948,1.1185322759868632,0.00786606276283756,0.03392178127109607,0.12309417182766583,0.021648178569918023
40,restricted,2,clean,Global,0.010991510181506865,1.0,0.9664198830593068,0.811498508928293,1.1179017941734823,0.011348860034014733,0.11307825998392677,0.3195116114920969,0.07166200410382628
40,restricted,2,clean,Local,0.006705195095345497,1.0,0.967988725083077,0.8114502959814345,1.1185873054456483,0.006921404389031706,0.018617623762523676,0.04635228420254801,0.0021073828687779897
40,restricted,2,noisy,Family,0.007409807872056472,1.0,0.9675018585169568,0.8114821874327782,1.11853163337702,0.007881015181366377,0.03464336327182285,0.12273157676926909,0.021928813444726712
40,restricted,2,noisy,Global,0.01101114066415092,1.0,0.966407797805346,0.8115008284022821,1.1179047701171174,0.01139022416192204,0.11337993672289412,0.3195350391462429,0.07184875862849914
40,restricted,2,noisy,Local,0.006723728541114273,1.0,0.9680169315090692,0.8114520571587855,1.1186060788392589,0.006936641095435103,0.020024941588414526,0.04687281389394008,0.00773093401761236
40,restricted,8,clean,Family,0.007401770202382387,1.0,0.9675018642246266,0.8114810355743484,1.1185298171114095,0.007888727211538769,0.03365418120219009,0.1224149695213743,0.0215234906140324
40,restricted,8,clean,Global,0.0110388528016749,1.0,0.9663917775664754,0.811504676201023,1.1179089426453774,0.011487608166543904,0.11336428413227871,0.320581069996467,0.07201927872725698
40,restricted,8,clean,Local,0.006700216714736976,1.0,0.9679925278175282,0.8114495341902777,1.1185856670459589,0.006914966624921626,0.018231070132993934,0.04640664806293296,0.002520412308472043
40,restricted,8,noisy,Family,0.007403012394439552,1.0,0.967503152258192,0.8114811039873007,1.1185280274133698,0.007884022500917817,0.03392180991661961,0.12247115752537151,0.021630557219671945
40,restricted,8,noisy,Global,0.011041269549823419,1.0,0.9663899565500238,0.8115048792842101,1.1179092471448444,0.011486992876922253,0.11347050155129368,0.3204256169166561,0.07207585601568776
40,restricted,8,noisy,Local,0.0067025002704795035,1.0,0.9680259252849585,0.8114496658494592,1.1185784864149189,0.006906057672962634,0.01847885624479506,0.04731752137807635,0.0037882204331191136
