seed,gamma,low,high,time_scale,plant,severity,method,tracking,steering_rms,peak_rate,feasible,worst_family
21,1,18,22,1,beta_noacc,near_linear,M3,0.015698973553945856,0.39805737896407367,1.096362925393468,1.0,0.017699304636438876
21,1,18,22,1,beta_noacc,near_linear,M4,0.013554677022993055,0.39809059274610537,1.1054636976230816,1.0,0.014484668715916705
21,1,18,22,1,beta_noacc,strong,M1,0.05286114482544532,1.211070953160271,3.3217791144937623,1.0,0.061382558833789805
21,1,18,22,1,beta_noacc,strong,M2,0.04618949795325319,1.2111683919331047,3.350475567791652,1.0,0.049254846629968534
21,1,18,22,1,beta_noacc,strong,M3,0.05242875063519551,1.2108922601038807,3.325685601585209,1.0,0.05980684177967732
21,1,18,22,1,beta_noacc,strong,M4,0.04570638848812181,1.2110039396623702,3.3556054500954247,1.0,0.04871805127213698
21,1,18,22,1,legacy,moderate,M1,0.03283619622745626,0.8002610711826522,2.201123595114633,1.0,0.03788024976618442
21,1,18,22,1,legacy,moderate,M2,0.02851095491112942,0.8003202981979209,2.2193283469418104,1.0,0.030437759650897518
21,1,18,22,1,legacy,moderate,M3,0.03255310061989677,0.800149486738283,2.203733701275075,1.0,0.03684165954211657
21,1,18,22,1,legacy,moderate,M4,0.02818484511767654,0.8002175923355918,2.2227522136149447,1.0,0.0300942693730975
21,1,18,22,1,legacy,near_linear,M1,0.01584060090690126,0.39811115081314413,1.095024748953058,1.0,0.018216364270137102
21,1,18,22,1,legacy,near_linear,M2,0.013720976967934511,0.39814008974222886,1.1037246883654892,1.0,0.014654289943532104
21,1,18,22,1,legacy,near_linear,M3,0.015698838106179704,0.3980573996792806,1.0963011981983943,1.0,0.017699570884550504
21,1,18,22,1,legacy,near_linear,M4,0.013554420328853036,0.3980906090500016,1.1054028957925015,1.0,0.01448439720727074
21,1,18,22,1,legacy,strong,M1,0.052861718948160344,1.2110708655989761,3.3216043899984418,1.0,0.06138435873077563
21,1,18,22,1,legacy,strong,M2,0.04618975034152004,1.2111682939829753,3.3503048159122577,1.0,0.04925507047638791
21,1,18,22,1,legacy,strong,M3,0.052428987329465826,1.2108921455702648,3.3255107609223558,1.0,0.059808468264064135
21,1,18,22,1,legacy,strong,M4,0.045706313650169396,1.211003815673783,3.3554344521166364,1.0,0.04871795036419881
21,1,18,22,1,vy,moderate,M1,0.03284116463525061,0.8002424303450368,2.2029336830089283,1.0,0.03788894505335376
21,1,18,22,1,vy,moderate,M2,0.02851189713645019,0.8003013988454083,2.2211864566854684,1.0,0.030438533984514085
21,1,18,22,1,vy,moderate,M3,0.03255861900785281,0.8001311493491149,2.205541854968474,1.0,0.03685132220783125
21,1,18,22,1,vy,moderate,M4,0.028185283801812643,0.8001989975593282,2.2246083352904016,1.0,0.03009406228623902
21,1,18,22,1,vy,near_linear,M1,0.015841927652151064,0.39810243846713395,1.0957955885584183,1.0,0.018218738304317375
21,1,18,22,1,vy,near_linear,M2,0.013720520366680027,0.3981312546459172,1.1045117381132206,1.0,0.01465345024700464
21,1,18,22,1,vy,near_linear,M3,0.015700387352818874,0.39804881571223255,1.097071031039802,1.0,0.017702334054231352
21,1,18,22,1,vy,near_linear,M4,0.01355367332224848,0.3980819024277575,1.106188862709538,1.0,0.014483038658332677
21,1,18,22,1,vy,strong,M1,0.05287863807225082,1.2110378819665766,3.324790366240375,1.0,0.06141302989464899
21,1,18,22,1,vy,strong,M2,0.046199653450279245,1.2111349046083548,3.353599170994481,1.0,0.04926718249081665
21,1,18,22,1,vy,strong,M3,0.052447043825474174,1.210859766275689,3.3287140274187355,1.0,0.05983919248250789
21,1,18,22,1,vy,strong,M4,0.045715713811943656,1.2109710356263617,3.3587240257822697,1.0,0.04872879851458804
21,1,18,22,2,beta_noacc,moderate,M1,0.011380286319240209,0.8002756251307447,1.1237686862453753,1.0,0.012563268453241433
21,1,18,22,2,beta_noacc,moderate,M2,0.007891712860802137,0.8002779050628948,1.1257807945024247,1.0,0.0084607605935341
21,1,18,22,2,beta_noacc,moderate,M3,0.011157014177469716,0.8002439414072351,1.1247234828286186,1.0,0.013344725880991089
21,1,18,22,2,beta_noacc,moderate,M4,0.007690834183109086,0.8002489316131262,1.1269300148510033,1.0,0.008341992233360936
21,1,18,22,2,beta_noacc,near_linear,M1,0.00550721836774036,0.3977536020746139,0.5553843359816882,1.0,0.006099474344548377
21,1,18,22,2,beta_noacc,near_linear,M2,0.003808616944187789,0.39775520429151145,0.5564125876946787,1.0,0.0040812807770665895
21,1,18,22,2,beta_noacc,near_linear,M3,0.005391355139920699,0.3977384871590414,0.5558430161216803,1.0,0.006482528339748794
21,1,18,22,2,beta_noacc,near_linear,M4,0.003696302571082952,0.39774136742102306,0.556968143975402,1.0,0.00401302134672031
21,1,18,22,2,beta_noacc,strong,M1,0.018224647310329037,1.2136880924416242,1.7247346467468498,1.0,0.01992667270020629
21,1,18,22,2,beta_noacc,strong,M2,0.01273660500996579,1.2136897601757881,1.7276798615348,1.0,0.013659104415962976
21,1,18,22,2,beta_noacc,strong,M3,0.01791078538679621,1.2136360037957235,1.7262799021940871,1.0,0.021127255037835767
21,1,18,22,2,beta_noacc,strong,M4,0.01249343209371396,1.2136422282883923,1.7295241591372357,1.0,0.013521794520682319
21,1,18,22,2,legacy,moderate,M1,0.011380437256672659,0.800275842833636,1.123754312169874,1.0,0.01256299364839365
21,1,18,22,2,legacy,moderate,M2,0.007891714776339724,0.8002781217488263,1.1257666595151028,1.0,0.00846073679829404
21,1,18,22,2,legacy,moderate,M3,0.01115704712157815,0.8002441529921499,1.124709165713035,1.0,0.013344290774243346
21,1,18,22,2,legacy,moderate,M4,0.007690713693565623,0.8002491424999151,1.126915924226694,1.0,0.00834185619087163
21,1,18,22,2,legacy,near_linear,M1,0.0055072888130505,0.39775370294141826,0.5553746691207145,1.0,0.006099335052916524
21,1,18,22,2,legacy,near_linear,M2,0.003808615762954571,0.3977553045926133,0.5564030643981388,1.0,0.0040812655777081736
21,1,18,22,2,legacy,near_linear,M3,0.005391363678002276,0.3977385846260524,0.5558334203639944,1.0,0.006482305208207297
21,1,18,22,2,legacy,near_linear,M4,0.00369623790239095,0.3977414644667304,0.5569586348867577,1.0,0.0040129485567746035
21,1,18,22,2,legacy,strong,M1,0.018224926945380058,1.2136884687522287,1.724729487289053,1.0,0.019927365870518483
21,1,18,22,2,legacy,strong,M2,0.01273664881114581,1.2136901355433642,1.7276752735329084,1.0,0.013659116218541356
21,1,18,22,2,legacy,strong,M3,0.01791090377623019,1.2136363732845161,1.7262748778985737,1.0,0.02112664603270805
21,1,18,22,2,legacy,strong,M4,0.01249330550270566,1.2136425974128908,1.7295196929537688,1.0,0.01352164688235711
21,1,18,22,2,vy,moderate,M1,0.011381773197460861,0.8002720050366017,1.1245053693472322,1.0,0.012564419036847213
21,1,18,22,2,vy,moderate,M2,0.007891945300334236,0.8002742481565417,1.126522638588506,1.0,0.00846106097281347
21,1,18,22,2,vy,moderate,M3,0.011158655142921454,0.8002404336421236,1.1254613707551222,1.0,0.01334631753746918
21,1,18,22,2,vy,moderate,M4,0.007691104983446677,0.80024538542806,1.127673117559462,1.0,0.008342291729626741
21,1,18,22,2,vy,near_linear,M1,0.005507724071196174,0.39775148011322836,0.5556866342769727,1.0,0.006099933872368449
21,1,18,22,2,vy,near_linear,M2,0.00380860497279323,0.39775306650626463,0.5567175087522832,1.0,0.004081262118795113
21,1,18,22,2,vy,near_linear,M3,0.005391919377914044,0.397736410564349,0.5561462957602945,1.0,0.006483178586887164
21,1,18,22,2,vy,near_linear,M4,0.00369628763885216,0.39773927419077015,0.5572734892399244,1.0,0.004012982745415184
21,1,18,22,2,vy,strong,M1,0.018228925950647918,1.2136845437409631,1.7263101324503347,1.0,0.019933430500097032
21,1,18,22,2,vy,strong,M2,0.012738236196284159,1.213686143654138,1.7292679858307662,1.0,0.013661206445432563
21,1,18,22,2,vy,strong,M3,0.017915390419013244,1.2136327010605101,1.7278586165889946,1.0,0.021130626352414788
21,1,18,22,2,vy,strong,M4,0.012495222376967215,1.2136388557186646,1.7311157611392352,1.0,0.013523966198223073
22,0,10,30,1,beta_noacc,moderate,M1,0.03640214508728627,0.7663406576773404,2.095378114494415,1.0,0.037181593063843034
22,0,10,30,1,beta_noacc,moderate,M2,0.03639381278553606,0.7663406975001513,2.0954463247377006,1.0,0.03719267167453812
22,0,10,30,1,beta_noacc,moderate,M3,0.02704471781230892,0.7660573578372303,2.1052330660149265,1.0,0.027678850897052985
22,0,10,30,1,beta_noacc,moderate,M4,0.027030166566673227,0.7660574338714977,2.1053220737893428,1.0,0.027739895775214515
22,0,10,30,1,beta_noacc,near_linear,M1,0.017692043506270922,0.38108127585368456,1.0477526120307066,1.0,0.01806941795208433
22,0,10,30,1,beta_noacc,near_linear,M2,0.017688033949828378,0.3810812920413491,1.047787463715402,1.0,0.018071477731418716
22,0,10,30,1,beta_noacc,near_linear,M3,0.012942866335368484,0.38095438157499023,1.0527375963603671,1.0,0.013254915092412193
22,0,10,30,1,beta_noacc,near_linear,M4,0.012935700094474237,0.38095441415971254,1.0527814314716666,1.0,0.013280075847371033
22,0,10,30,1,beta_noacc,strong,M1,0.05847151347066756,1.1602136181459832,3.1405426892554744,1.0,0.05970700402243551
22,0,10,30,1,beta_noacc,strong,M2,0.058458301869951816,1.1602137106741546,3.140645335504718,1.0,0.0597534043257889
22,0,10,30,1,beta_noacc,strong,M3,0.044773602175984625,1.1597103055382068,3.155102003419017,1.0,0.045758880231573026
22,0,10,30,1,beta_noacc,strong,M4,0.044751813985518404,1.159710461687417,3.155229583543991,1.0,0.04588789572124279
22,0,10,30,1,legacy,moderate,M1,0.03640306997343365,0.7663364232055263,2.0953877054072816,1.0,0.037183019172561345
22,0,10,30,1,legacy,moderate,M2,0.03639473075113523,0.7663364630448977,2.095455720896139,1.0,0.03719398372306793
22,0,10,30,1,legacy,moderate,M3,0.02704170014609429,0.7660522365462878,2.105213787442605,1.0,0.027676592366211623
22,0,10,30,1,legacy,moderate,M4,0.027027146921722953,0.7660523125473035,2.105301527789994,1.0,0.027737529647777464
22,0,10,30,1,legacy,near_linear,M1,0.017692264606368142,0.38107949993503315,1.047756131342053,1.0,0.018069877208888637
22,0,10,30,1,legacy,near_linear,M2,0.017688251589024397,0.38107951612631635,1.0477908905114497,1.0,0.01807187919538344
22,0,10,30,1,legacy,near_linear,M3,0.012940969793117875,0.3809521441591377,1.0527326182778758,1.0,0.013253387396782045
22,0,10,30,1,legacy,near_linear,M4,0.012933802327588782,0.38095217672421094,1.0527763706942763,1.0,0.013278491901792661
22,0,10,30,1,legacy,strong,M1,0.058475563172451395,1.1602049800741656,3.140547669925864,1.0,0.059711886384987374
22,0,10,30,1,legacy,strong,M2,0.05846234198079422,1.1602050726493802,3.1406499980025946,1.0,0.05975813435812838
22,0,10,30,1,legacy,strong,M3,0.044772808765564186,1.1597004461092213,3.1550799423474967,1.0,0.045759281164483315
22,0,10,30,1,legacy,strong,M4,0.04475101914018966,1.159700602218446,3.155207234332982,1.0,0.04588816457605804
22,0,10,30,1,vy,moderate,M1,0.03641536769616923,0.7662605138689694,2.096317867352828,1.0,0.03719672115026316
22,0,10,30,1,vy,moderate,M2,0.03640696100014638,0.7662605541270163,2.096385757481396,1.0,0.03720727748498727
22,0,10,30,1,vy,moderate,M3,0.02705945131840937,0.7659830432664413,2.106168589527889,1.0,0.027697279326383054
22,0,10,30,1,vy,moderate,M4,0.027044849939727826,0.7659831193430265,2.106257283697706,1.0,0.027757910179326065
22,0,10,30,1,vy,near_linear,M1,0.0176931938366229,0.3810436355959791,1.0482187417103614,1.0,0.01807105117964038
22,0,10,30,1,vy,near_linear,M2,0.017689152333985228,0.3810436518723263,1.0482535100438108,1.0,0.01807288579204341
22,0,10,30,1,vy,near_linear,M3,0.01294182296066185,0.38091920893890346,1.053199148775087,1.0,0.013255195959587835
22,0,10,30,1,vy,near_linear,M4,0.012934632284386767,0.38091924146024625,1.0532428958048603,1.0,0.013280169084036444
22,0,10,30,1,vy,strong,M1,0.0585722087311775,1.1600556694388744,3.142009599857454,1.0,0.05981430884446458
22,0,10,30,1,vy,strong,M2,0.0585588648359956,1.160055763778862,3.1421113115705173,1.0,0.059859946450866335
22,0,10,30,1,vy,strong,M3,0.04489914234464208,1.1595641031476476,3.156534346327989,1.0,0.04589395770453759
22,0,10,30,1,vy,strong,M4,0.044877297510239354,1.159564260103822,3.156660975483016,1.0,0.046022415742645664
22,0,10,30,2,beta_noacc,moderate,M1,0.013992588091966117,0.7686032378607004,1.039667037670053,1.0,0.014487732725428464
22,0,10,30,2,beta_noacc,moderate,M2,0.013988048381563395,0.7686032377757509,1.0396756545549048,1.0,0.01442776313640778
22,0,10,30,2,beta_noacc,moderate,M3,0.007511845274703399,0.7684946121955456,1.0403881322643398,1.0,0.007950382924130988
22,0,10,30,2,beta_noacc,moderate,M4,0.007497440116425448,0.7684946236716483,1.0403977835352285,1.0,0.007908174334099573
22,0,10,30,2,beta_noacc,near_linear,M1,0.006928392077704883,0.38156240019317395,0.5187878539290922,1.0,0.007167068010722367
22,0,10,30,2,beta_noacc,near_linear,M2,0.006926271421432808,0.38156239913218265,0.5187930271927226,1.0,0.0071374188705185205
22,0,10,30,2,beta_noacc,near_linear,M3,0.003615251526527019,0.38151546818194304,0.5191804915397994,1.0,0.0038387407397898134
22,0,10,30,2,beta_noacc,near_linear,M4,0.0036086179486252245,0.38151547209434666,0.5191861387285798,1.0,0.003815971415126823
22,0,10,30,2,beta_noacc,strong,M1,0.02163396093959787,1.168535278716509,1.565234285379185,1.0,0.02243164192063358
22,0,10,30,2,beta_noacc,strong,M2,0.021626220722295413,1.1685352935146038,1.565230764315671,1.0,0.02234200581128904
22,0,10,30,2,beta_noacc,strong,M3,0.012367348657226825,1.168317333763689,1.5660964683452228,1.0,0.013000973522897646
22,0,10,30,2,beta_noacc,strong,M4,0.012343318780666624,1.1683173716073676,1.5660857607820682,1.0,0.012948469109354823
22,0,10,30,2,legacy,moderate,M1,0.013993251215667296,0.7686021082765644,1.0396782718585582,1.0,0.01448858266100716
22,0,10,30,2,legacy,moderate,M2,0.01398870892919535,0.7686021081964701,1.0396868626091105,1.0,0.014428574763290413
22,0,10,30,2,legacy,moderate,M3,0.007511271512706377,0.7684932431737843,1.0403972154840275,1.0,0.007950112580354484
22,0,10,30,2,legacy,moderate,M4,0.007496868629238309,0.7684932546480563,1.0404068432613514,1.0,0.007907861829511927
22,0,10,30,2,legacy,near_linear,M1,0.006928712779696564,0.3815619133860007,0.5187944180860201,1.0,0.007167477780431444
22,0,10,30,2,legacy,near_linear,M2,0.006926590957074504,0.3815619123257455,0.5187995788311066,1.0,0.007137810075611534
22,0,10,30,2,legacy,near_linear,M3,0.0036149467151862934,0.38151485531362944,0.519185998696629,1.0,0.0038385823897645237
22,0,10,30,2,legacy,near_linear,M4,0.003608314009623729,0.38151485922375034,0.5191916346367416,1.0,0.0038157917590146864
22,0,10,30,2,legacy,strong,M1,0.021635213103539604,1.1685329877990651,1.5652475980069798,1.0,0.02243320709001553
22,0,10,30,2,legacy,strong,M2,0.02162746835087597,1.1685330026215244,1.5652441346528814,1.0,0.02234351093437977
22,0,10,30,2,legacy,strong,M3,0.012366889986043945,1.1683147286550752,1.5661051397487578,1.0,0.013001007804542697
22,0,10,30,2,legacy,strong,M4,0.012342864392766767,1.1683147665099876,1.566095773140853,1.0,0.012948447570474789
22,0,10,30,2,vy,moderate,M1,0.01399301231527031,0.7685830687097196,1.0397915083662153,1.0,0.01448881006119895
22,0,10,30,2,vy,moderate,M2,0.013988436134275948,0.7685830691407419,1.0398000551056037,1.0,0.01442865675677388
22,0,10,30,2,vy,moderate,M3,0.007517713743190228,0.7684768895310666,1.0405100310454314,1.0,0.007956361708800394
22,0,10,30,2,vy,moderate,M4,0.007503261886331478,0.7684769013810212,1.0405196122175309,1.0,0.007914052871056397
22,0,10,30,2,vy,near_linear,M1,0.0069283886384300915,0.3815486323865644,0.5188546253124591,1.0,0.00716728387650438
22,0,10,30,2,vy,near_linear,M2,0.006926253404191957,0.3815486315301858,0.5188597701294071,1.0,0.00713756154749328
22,0,10,30,2,vy,near_linear,M3,0.003616765735735548,0.38150269196308695,0.5192461371419826,1.0,0.00384028033915582
22,0,10,30,2,vy,near_linear,M4,0.003610113163337752,0.38150269602280723,0.5192517555575569,1.0,0.003817465417594567
22,0,10,30,2,vy,strong,M1,0.021642999156318236,1.1685314229192985,1.5653830979638974,1.0,0.02244277532330601
22,0,10,30,2,vy,strong,M2,0.0216351776727208,1.1685314391936024,1.5653798479983014,1.0,0.022352738647611402
22,0,10,30,2,vy,strong,M3,0.012393499148542032,1.1683187408135856,1.5662438686478048,1.0,0.013027976304115126
22,0,10,30,2,vy,strong,M4,0.01236939017141059,1.168318779801719,1.5662334280483243,1.0,0.01297531345665307
22,0,18,22,1,beta_noacc,moderate,M1,0.02905596443537675,0.770449219233821,1.913502181640817,1.0,0.029562717791165004
22,0,18,22,1,beta_noacc,moderate,M2,0.029044192457326052,0.7704492850715605,1.913730070585324,1.0,0.029642410560549632
22,0,18,22,1,beta_noacc,moderate,M3,0.02861421850203229,0.7703492404852109,1.91601920744155,1.0,0.029032687369226755
22,0,18,22,1,beta_noacc,moderate,M4,0.028601619088786535,0.7703493128968367,1.916255188175882,1.0,0.029130357545854548
22,0,18,22,1,beta_noacc,near_linear,M1,0.013975670078951185,0.3834704412653433,0.9582736027772674,1.0,0.01422332488505987
22,0,18,22,1,beta_noacc,near_linear,M2,0.013969810600010985,0.3834704718271864,0.9583803568977116,1.0,0.014259644983847249
22,0,18,22,1,beta_noacc,near_linear,M3,0.013752405705390706,0.383422207068048,0.9595320672387402,1.0,0.013956006568126626
22,0,18,22,1,beta_noacc,near_linear,M4,0.013746120522649235,0.38342224077191167,0.9596428739299224,1.0,0.01400130245751959
22,0,18,22,1,beta_noacc,strong,M1,0.047122992504982954,1.1648776978025113,2.8504460938495515,1.0,0.047920015454972285
22,0,18,22,1,beta_noacc,strong,M2,0.0471053787675997,1.1648778148629408,2.849837683270915,1.0,0.048062139453719545
22,0,18,22,1,beta_noacc,strong,M3,0.046461403333272,1.1647180430121595,2.854290019163248,1.0,0.04712676448307384
22,0,18,22,1,beta_noacc,strong,M4,0.04644262506912899,1.1647181707309058,2.8536810728488,1.0,0.04729570261613549
22,0,18,22,1,legacy,moderate,M1,0.029055984301006383,0.7704493219268086,1.9133187269020977,1.0,0.029562862946935824
22,0,18,22,1,legacy,moderate,M2,0.029044211862376733,0.7704493877627008,1.913546687545133,1.0,0.029642531430757898
22,0,18,22,1,legacy,moderate,M3,0.028614019842139262,0.7703493179439497,1.915835715109788,1.0,0.02903262080097019
22,0,18,22,1,legacy,moderate,M4,0.028601420416156934,0.7703493903515984,1.916071767027398,1.0,0.02913026829404009
22,0,18,22,1,legacy,near_linear,M1,0.013975621174749686,0.38347051266536913,0.9581832073829404,1.0,0.014223339028292108
22,0,18,22,1,legacy,near_linear,M2,0.01396976143799242,0.3834705432257902,0.9582899941434296,1.0,0.0142596463226834
22,0,18,22,1,legacy,near_linear,M3,0.013752241500009527,0.38342226503699417,0.9594416470984656,1.0,0.013955908766571157
22,0,18,22,1,legacy,near_linear,M4,0.013745956300686897,0.383422298738425,0.9595524861525072,1.0,0.014001192668377106
22,0,18,22,1,legacy,strong,M1,0.047123512777846016,1.1648777064776383,2.850153473068389,1.0,0.047920720307176166
22,0,18,22,1,legacy,strong,M2,0.047105898576498884,1.1648778235384833,2.849544799609275,1.0,0.04806281318268281
22,0,18,22,1,legacy,strong,M3,0.046461632272322834,1.1647180186949957,2.8539973549248945,1.0,0.04712718798275404
22,0,18,22,1,legacy,strong,M4,0.046442854108504045,1.1647181464105687,2.8533881449022296,1.0,0.04729609728942664
22,0,18,22,1,vy,moderate,M1,0.029057885409345435,0.7704314614387796,1.9144589597816664,1.0,0.02956513966603612
22,0,18,22,1,vy,moderate,M2,0.029046105783417077,0.7704315270995855,1.914688948827664,1.0,0.029644746387474115
22,0,18,22,1,vy,moderate,M3,0.028615736877591485,0.7703317500357547,1.917007619560553,1.0,0.02903481607108914
22,0,18,22,1,vy,moderate,M4,0.028603130627390033,0.7703318222604608,1.9172386494619944,1.0,0.02913240091311945
22,0,18,22,1,vy,near_linear,M1,0.01397554038748845,0.38346219060068465,0.9587338499792942,1.0,0.014223391053960489
22,0,18,22,1,vy,near_linear,M2,0.01396967693498088,0.383462221074155,0.9588414706682202,1.0,0.014259673447809668
