seed,epsilon,draw,tracking,feasible,rho,steering_rms,peak_rate
76,8,8,0.05372255261281029,1.0,0.9652934446595712,0.8046054549483076,1.1201130845124063
76,8,9,0.043333647639357195,1.0,0.9745831313808476,0.8021666540140099,1.1190574814278045
76,inf,0,0.007118940958578564,1.0,0.9685784739253902,0.8038075743262088,1.1222242906374804
77,0.5,0,1.6752607249133464,1.0,0.9827204400140088,0.9209672271235876,2.179670454742869
77,0.5,1,1.520652775739959,1.0,1.0027568260054749,0.9043075745881453,1.8840045778936971
77,0.5,2,0.4998748110832964,1.0,0.9774040227623156,0.830753488204803,1.219386629303496
77,0.5,3,0.10601428458419022,1.0,0.9747299243019268,0.8124729597054786,1.180630011217168
77,0.5,4,0.5224107501062473,1.0,0.9853977023860152,0.8368583075418461,1.309112244442632
77,0.5,5,0.05773466921038988,1.0,0.9757495338305529,0.810838022247766,1.157746167558488
77,0.5,6,0.042298010820110095,1.0,0.98557562042289,0.8084030009782059,1.1323386429506124
77,0.5,7,3.145771299957306,1.0,1.445674095020526,1.1024498837267762,369.0058720314345
77,0.5,8,2.1763085264637616,1.0,1.5094652970789713,1.019472786397243,244.1815303926055
77,0.5,9,0.9939020392776121,1.0,0.9882731628076774,0.8770738150682126,1.7730997155673942
77,1,0,0.295101131302568,1.0,0.9970992167605794,0.8156605168195484,1.1774276459482909
77,1,1,0.17421671639674882,1.0,0.9821937785171596,0.8119419300033487,1.1685694950654226
77,1,2,0.3272747706123866,1.0,0.9832121073789372,0.8173879103657397,1.1617073740637571
77,1,3,2.87382089600393,1.0,0.9853846605527812,1.045778793280976,4.552660758328514
77,1,4,1.2962335208424927,1.0,1.247471584885564,0.9822080800833485,3.881164609640564
77,1,5,0.13676781955094863,1.0,0.9730048496263132,0.8083055879361447,1.1451592716919732
77,1,6,0.7479804390595034,1.0,0.9823851751692824,0.8536178923065371,1.870307819656781
77,1,7,3.0793481812829038,1.0,0.9927307661885928,1.051391709987265,8.46594004162319
77,1,8,1.3588023011978998,1.0,1.532883940833854,0.9935198732923238,343.7511808321618
77,1,9,0.6840454679251516,1.0,0.99692675473407,0.841800695504231,1.2821581177879775
77,2,0,0.18502445723747837,1.0,0.9782522376024456,0.808151381140335,1.1472253620354076
77,2,1,0.09892178182362628,1.0,0.9737311769442828,0.8081494130340761,1.158381381706855
77,2,2,0.3247611638689665,1.0,0.987054985511473,0.814917851747326,1.154539069787646
77,2,3,0.07092408407549462,1.0,0.9844979281667716,0.8062400021077849,1.159002722923819
77,2,4,0.04966846937581952,1.0,0.9798836529914424,0.8050996171567053,1.151813029640392
77,2,5,0.10263365641828232,1.0,0.9772204287617996,0.8083304252129117,1.1545978764143303
77,2,6,1.1499937731199843,1.0,0.984087707860458,0.8832910499040987,2.0794792124225543
77,2,7,0.08934796720483627,1.0,0.9781262563981112,0.8089767914071088,1.1572348016196503
77,2,8,0.13677316084864624,1.0,0.9762903682187164,0.8101299690281664,1.1477784660130943
77,2,9,0.9131000899277296,1.0,0.9873135736138668,0.8519180897956764,1.3677542095975772
77,4,0,0.11912712962277923,1.0,0.9722125588774454,0.8099438090973032,1.1561040710747388
77,4,1,0.06318427741979249,1.0,0.9760800173931726,0.8048900996889434,1.1396170080865398
77,4,2,0.05650701872970791,1.0,0.96879391441113,0.8075087564691903,1.150658123593036
77,4,3,0.07997160701757511,1.0,0.9765084130611716,0.8070180019762235,1.1502733886912793
77,4,4,0.22168419786988752,1.0,0.9784733753506408,0.8127844027986943,1.1589686427192776
77,4,5,0.09550389392183231,1.0,0.9726472361712424,0.8093838635269613,1.1587431661014351
77,4,6,0.05568359022949555,1.0,0.9751097735635644,0.8047504150802096,1.1471637081781598
77,4,7,0.3473360622746901,1.0,0.97532688080624,0.8170012489342865,1.1470872060247872
77,4,8,0.08507892965769905,1.0,0.976295800985146,0.808261761722492,1.1628194966843304
77,4,9,0.2041564372555765,1.0,0.981343412789085,0.8068930144509078,1.161437898273594
77,8,0,0.07461746896120117,1.0,0.9699964629083756,0.8078853050004752,1.1600911537248413
77,8,1,0.022664988857270727,1.0,0.965011603493559,0.8065356486285911,1.149744071743127
77,8,2,0.0785142661474374,1.0,0.9751284292997304,0.8071702004905711,1.1526316969897594
77,8,3,0.02463365453316419,1.0,0.9696890422689026,0.8066581697697354,1.1487360632829022
77,8,4,0.0584514579697918,1.0,0.9674593889946472,0.8088492944078751,1.155851548396131
77,8,5,0.022462436823645824,1.0,0.9665778472056548,0.8073363591226327,1.155320146585281
77,8,6,0.03883321645723879,1.0,0.9709991816289424,0.8054946623368509,1.1468336632663176
77,8,7,0.0879735696613898,1.0,0.9617194274005156,0.8096122222352926,1.1521195328134373
77,8,8,0.05502054040885478,1.0,0.9655183969178808,0.8084127724134023,1.1552906992779892
77,8,9,0.030937795343173792,1.0,0.9728693835878274,0.8071720161581014,1.155448009225171
77,inf,0,0.007645931276754984,1.0,0.9682935142867798,0.8067537938660811,1.152671290378997
78,0.5,0,1.0822061943011383,1.0,0.9866959277530984,0.8677128962538865,1.4047679387601884
78,0.5,1,2.17070602281076,0.0,4.895183832357222,11.271953137725175,4159.463120971583
78,0.5,2,0.3548475425430526,1.0,0.9991060065722778,0.8103295420649066,1.1439160795571417
78,0.5,3,0.3004664049655083,1.0,1.140611742094131,0.9314893693657527,507.7077931221025
78,0.5,4,1.0051540439530486,1.0,0.992665512385381,0.8589043908600854,1.6296129302686255
78,0.5,5,2.3233355294941873,1.0,0.9891575225551515,1.0130012705633944,6.022169463559009
78,0.5,6,0.6355132529645321,1.0,0.9868351401454476,0.8418536794900205,1.466354512412392
78,0.5,7,0.9794527525194433,0.0,3.1758284120912936,3.960349796819305,2630.3531884777462
78,0.5,8,1.1220892817032304,1.0,1.32452714597914,1.547329449011715,749.1506395855756
78,0.5,9,0.9226058238654082,1.0,0.9877299995114748,0.8496713215061101,1.3861288910209542
78,1,0,0.6007570642108528,1.0,0.978133455180197,0.8501526660736931,1.7572964277579135
78,1,1,0.8266625204834428,1.0,0.9800132518130424,0.8562017526768579,1.4774766150162295
78,1,2,1.3214979025291769,1.0,0.9828470600913372,0.8815742319221449,1.375667476197724
78,1,3,2.0314943528702756,1.0,0.9802913239769449,0.9664798721470228,4.321121850201721
78,1,4,1.0355182190234462,0.0,2.930060757753053,3.895514844062828,2448.111898619077
78,1,5,0.5810719034292833,1.0,1.021526327579514,0.8512222388575381,78.32648998017446
78,1,6,0.3364742292514235,1.0,0.990274563271184,0.8040201027462232,1.1577350810428186
78,1,7,0.472572679650144,1.0,0.986191027779053,0.8055222772085637,1.1236975523708066
78,1,8,0.46546533812082447,1.0,0.989015450434738,0.8294450232706262,1.2593605660564575
78,1,9,0.628689988124419,1.0,0.9770074673209944,0.845259082069099,1.467548425967754
78,2,0,0.2523665212907677,1.0,0.9655516058000018,0.8106739946163657,1.1791236932249476
78,2,1,0.3642823562930318,1.0,0.9891217563827992,0.8113630837365713,1.1498635857222137
78,2,2,0.25205503197305684,1.0,0.9823428614908364,0.8080319886539853,1.1550413977262124
78,2,3,0.4806308281808694,1.0,0.9778357412939012,0.8225532563297897,1.1723962608699594
78,2,4,0.24601276315215795,1.0,0.9760591571183992,0.8087047986840932,1.1462440998395074
78,2,5,0.6673937109676836,1.0,0.9775477351853816,0.8403728636670025,1.4391087603705226
78,2,6,0.2779862999347021,1.0,0.9932570318006992,0.8048773243667846,1.1440599196708552
78,2,7,1.0744625180454912,1.0,0.978056616608845,0.8963716248885021,2.6387613657097444
78,2,8,0.6897227000142719,1.0,0.9914590060323748,0.8290170180239607,1.1706287635951944
78,2,9,0.4007598420770448,1.0,0.9724449882396916,0.8178753646218553,1.147865487468694
78,4,0,0.09993970413230367,1.0,0.9743242567399272,0.8033518099402108,1.1431714599881655
78,4,1,0.3986206416637091,1.0,0.9773531474079048,0.8154824502048851,1.147025943548549
78,4,2,0.05443823622960285,1.0,0.9752082278018112,0.8015634507216014,1.1421559420792304
78,4,3,0.06423111918796888,1.0,0.972228716033941,0.8034421511535716,1.151371150484236
78,4,4,0.10880045890055216,1.0,0.9679258283412344,0.8053252952162343,1.1504943636658298
78,4,5,0.13936902117557362,1.0,0.9791462658826084,0.8015681372595379,1.154075968208469
78,4,6,0.30050926319843224,1.0,0.9848782504143916,0.8094752590413575,1.2035461702499932
78,4,7,0.1762383156493261,1.0,0.9842686796319724,0.7988232260701219,1.1502920017771812
78,4,8,0.035233128149668856,1.0,0.9723929083256604,0.8003366932747937,1.1409736156579702
78,4,9,0.07838876857137733,1.0,0.970019102947494,0.8026922839235662,1.1404640041219212
78,8,0,0.0674373582451082,1.0,0.9729337030278696,0.8003087564386457,1.1396766774621785
78,8,1,0.08960796096505162,1.0,0.964524395163703,0.8046376214244455,1.1442505555578524
78,8,2,0.015405198735888461,1.0,0.9748535495298232,0.8005979469538068,1.1416853986830555
78,8,3,0.025067184683663327,1.0,0.9757658490252976,0.8007472953446771,1.1416599256847
78,8,4,0.02854306314963457,1.0,0.9674745968287112,0.8015475751995873,1.1404477304404168
78,8,5,0.06811482079697828,1.0,0.9698619482545536,0.8015359975959395,1.1393286206630977
78,8,6,0.05871355997094895,1.0,0.9716624700058554,0.8030643320438382,1.15023577147803
78,8,7,0.020130269335309998,1.0,0.9726534111381656,0.8012545885846734,1.14270303386307
78,8,8,0.010492526522203937,1.0,0.9735597897465716,0.8011048078140773,1.1418679065816193
78,8,9,0.0664065957382718,1.0,0.9708238449034898,0.8036630700771377,1.146010409702729
78,inf,0,0.00751592872386054,1.0,0.969142316849706,0.8017531586921861,1.1432501972004845
79,0.5,0,1.010396302598138,1.0,0.9891986057699812,0.8715423696150932,1.577607713570401
79,0.5,1,1.432493447532388,1.0,0.9895847010956688,0.9406084152625384,6.999726376821796
79,0.5,2,1.5159324784063535,1.0,0.9895847010956688,0.9390332193679445,6.999726376821796
79,0.5,3,2.001002567170363,1.0,0.983207408799722,0.9867828433729525,5.860171011535623
79,0.5,4,1.5332615995968462,1.0,1.623289491416466,1.9963900553664646,1074.669314607787
79,0.5,5,1.0265849995272942,0.0,5.35828078216417,6.602308381109042,4637.693746995689
79,0.5,6,2.1050974837848235,1.0,0.9930432952251744,0.9660095276855297,8.730465399012745
79,0.5,7,1.028092912273969,1.0,0.988308965408104,0.8690289907131966,1.7963346384354617
79,0.5,8,2.584377076606536,1.0,0.9885015401807192,1.0128561213460148,5.9491420922539
79,0.5,9,0.2821106255920601,1.0,0.9762830968671664,0.807855739764006,1.1455739432464151
79,1,0,0.895342366679283,1.0,1.3036106926437347,1.4626032694560558,782.4858645765871
79,1,1,0.6272278937308482,1.0,0.973931652833765,0.8411407591050079,1.7492383156606202
79,1,2,0.0521800742828427,1.0,0.9744124309939752,0.7950285598396556,1.1410494332512555
79,1,3,0.17723009127308462,1.0,0.9780660619952748,0.7980671831560454,1.1401636040682612
79,1,4,1.147594104254941,1.0,0.992609206316043,0.8624571532840414,2.315087544804383
79,1,5,0.6094163510029856,1.0,0.9853325275670276,0.8487289149611567,1.802108365557057
79,1,6,0.604831674811816,1.0,0.9803864199890894,0.8288272351682789,1.4370460698719505
79,1,7,0.04723254169012305,1.0,0.9751802547214832,0.7948946384061322,1.136427947625945
79,1,8,1.4304686785595455,1.0,0.9967315084150092,0.8646204169741335,1.6605346428022871
79,1,9,0.4354811226254203,1.0,1.088692644578758,0.8352346807896213,393.5915809718995
79,2,0,0.15769406932150293,1.0,0.9731334571400158,0.7963074924863233,1.131930745674416
79,2,1,0.5115742068247429,1.0,0.975674936706066,0.8197436177504321,1.3638480198607994
79,2,2,0.4242160247030065,1.0,0.9917431345846954,0.8056568141222749,1.143586306163965
79,2,3,0.519083111926982,1.0,0.9850004285221244,0.8183186798034419,1.3248252263918712
79,2,4,0.21910920058340422,1.0,0.9843573223235356,0.8044457138714248,1.159990667274192
79,2,5,0.9259630024359685,1.0,0.9809339307558324,0.8451082949459541,1.6423831895389047
79,2,6,0.7896834003188757,1.0,0.9797755188684348,0.8577323137284044,1.824151386797372
79,2,7,0.03710186468812222,1.0,0.974244179680594,0.7935678938139527,1.134708273477737
79,2,8,0.0639610045066389,1.0,0.9748353932841318,0.7960624813774219,1.1368022500345405
79,2,9,0.157960004551753,1.0,0.9867432519132828,0.8004251393564982,1.135340424623809
79,4,0,0.055685092973988416,1.0,0.9746345832903645,0.7967584654408683,1.141821981207199
79,4,1,0.09003550037984392,1.0,0.976326319984323,0.7948390495836662,1.1332956517898949
79,4,2,0.14361751999975148,1.0,0.9714073561353396,0.7985114149105659,1.1352284639995984
79,4,3,0.04737011750200946,1.0,0.9708568860565128,0.7943105601898733,1.1331007247886502
79,4,4,0.11780442954589472,1.0,0.969301005816398,0.798986860407401,1.135260455257371
79,4,5,0.09624328842935774,1.0,0.9685360749583568,0.7962878345575201,1.1338679686851048
79,4,6,0.02365097353401181,1.0,0.9667020304961328,0.795323953553843,1.1356194159463011
79,4,7,0.018741238727260932,1.0,0.9715921534581436,0.7947631376641756,1.1355677265678872
79,4,8,0.10199313278701651,1.0,0.9708007804953356,0.7978970076406446,1.1357817825500276
79,4,9,0.2108484007549021,1.0,0.969893019272589,0.801765948812717,1.1485569258346733
79,8,0,0.024878206681035877,1.0,0.9727875702948466,0.7953329936214643,1.1369010852748218
79,8,1,0.021501285068944775,1.0,0.9725477830692936,0.7946196386725402,1.1361731936888753
79,8,2,0.08513203019663704,1.0,0.9686283268193648,0.7964353977707908,1.133667520307844
79,8,3,0.0590489314510097,1.0,0.9730354216372542,0.7955057796498557,1.1362609501785337
79,8,4,0.08871342168651208,1.0,0.96844541399412,0.7979674914291565,1.1456213904040564
79,8,5,0.11453554877502163,1.0,0.9722151817756092,0.797466434527998,1.1475743264798337
79,8,6,0.05694861139109035,1.0,0.97247339843295,0.795524107873992,1.1339123308103392
79,8,7,0.07889210902139956,1.0,0.9718987202194398,0.79718704215709,1.1443115483790314
79,8,8,0.029221505728812193,1.0,0.9708207076790104,0.794338722906134,1.1350451728444797
79,8,9,0.1184191717019688,1.0,0.9744737752598018,0.797741891603977,1.1342719723477288
79,inf,0,0.007586872280717078,1.0,0.968905625981728,0.7952973842381633,1.135813743239847
80,0.5,0,3.3070949982639473,1.0,1.0780826919136135,1.1487057016693143,5.78034466345168
80,0.5,1,1.9793256185165538,1.0,0.992618530350264,0.9620938346611198,8.383642789284298
80,0.5,2,0.8442409120619604,1.0,0.9900182176702572,0.8513468486027239,1.4619969116671867
80,0.5,3,0.9543597184727931,1.0,0.9865311433834468,0.868339255425014,1.494708473131833
80,0.5,4,0.7062657490696547,1.0,0.9822318325729048,0.8402411565102975,1.2024381179086117
80,0.5,5,0.3031962729275965,1.0,0.9867799490315886,0.8127147242899618,1.2050100449253027
80,0.5,6,1.9121345068532594,1.0,0.989166001935612,0.9816156380691922,5.185737094019076
80,0.5,7,1.3908659449842526,1.0,1.7481369661134465,1.4437991320174124,982.400207627985
80,0.5,8,3.058881352192987,1.0,0.9949800808684992,1.0507258453327792,10.461816841226298
80,0.5,9,0.7852398147354576,1.0,0.9887176950854556,0.8420386042898288,1.5808809168116773
80,1,0,1.8251329876469655,1.0,0.9859633214697796,1.006696565179554,3.64590740058496
80,1,1,1.6025702790019012,1.0,0.9987390434591564,0.8862156192878863,1.9759013901212188
80,1,2,1.4688064776203797,0.0,2.9656948220075936,3.68934508267899,2285.1112363832235
80,1,3,1.49225200680178,1.0,0.9860172830735496,0.9484632302899507,5.071647597403192
80,1,4,0.2026854643086244,1.0,0.9845464322754878,0.808382799458714,1.1582649244640126
80,1,5,0.31337296974418954,1.0,0.9943360360403962,0.8047882841995889,1.1782980880853762
80,1,6,1.0566633327413297,1.0,0.9916494227249892,0.8498036387170078,1.3606190497626498
80,1,7,0.13779865731900312,1.0,0.9789311289368298,0.8108674790165584,1.1927368657302484
80,1,8,0.21832087821557744,1.0,0.977813072797228,0.8105494529259845,1.167231281678258
80,1,9,1.795428621922229,1.0,1.569104268461746,2.0145821041521077,1002.0520618383584
80,2,0,0.06940113943509843,1.0,0.9789386380671988,0.8037747022242957,1.1726205266769736
80,2,1,0.2091621836064171,1.0,0.980467910018352,0.8063975626565861,1.1830264412102725
80,2,2,0.2401400962947111,1.0,0.9835136863640234,0.8025308835308435,1.1725586593881665
80,2,3,1.808600440345514,1.0,0.986516924037902,0.9339268980647908,2.313194483610736
80,2,4,0.158506552482254,1.0,0.9712410508824688,0.8081924140567095,1.1785720014319865
80,2,5,0.12561084683430873,1.0,0.9801964684965148,0.8084284640363906,1.1731822132077705
80,2,6,0.10119430682217276,1.0,0.972791427576527,0.80505725913444,1.1746018232108957
80,2,7,0.21340148332037176,1.0,0.9732994490980376,0.8093509637166156,1.1719332617783524
80,2,8,0.18635116433475704,1.0,0.977442270489432,0.8085538986024011,1.172649785371886
80,2,9,2.0811757099122334,1.0,0.9931850542703308,0.9662990968890679,2.961753848915137
80,4,0,0.09937544862805987,1.0,0.9755576156522152,0.8065089012155512,1.1729442955919709
80,4,1,0.24935010180912848,1.0,0.9779644414194087,0.8092076331076316,1.1946905629594358
80,4,2,0.17202791173221318,1.0,0.98960269534788,0.8088098328243701,1.1746425746604283
80,4,3,0.20195643817342834,1.0,0.9785925967492616,0.8083471866208722,1.1705711787329496
80,4,4,0.04622265936971696,1.0,0.9755966487433704,0.8033465074905578,1.1578601469667094
80,4,5,0.15579140119644827,1.0,0.963883522414998,0.8091170023414302,1.1746266905529807
80,4,6,0.054368139906706046,1.0,0.9722161619170148,0.8039534836495857,1.170754963927802
80,4,7,0.10475111923724569,1.0,0.9689884308569144,0.8051103563061245,1.1670489775356885
80,4,8,0.024840333030466795,1.0,0.9733621159858666,0.8028280280627125,1.1715707885244695
80,4,9,0.1816118092945904,1.0,0.9760854388507524,0.8096383379567043,1.198859206373904
80,8,0,0.021811827479442374,1.0,0.9731403652963566,0.8031353783490731,1.1635287061484878
80,8,1,0.05494136224149518,1.0,0.9693584631555684,0.8041889160211146,1.1598272158152283
80,8,2,0.10603633597006093,1.0,0.9716468006853416,0.8060410784191355,1.1713129083918177
80,8,3,0.06154787867118033,1.0,0.9682655851073764,0.804688817599952,1.1630850223546705
80,8,4,0.07375635559056833,1.0,0.965615447149376,0.8063071092234504,1.172128589574452
80,8,5,0.14493011790420524,1.0,0.9724681243370776,0.8081405612802619,1.1721116376881653
80,8,6,0.16504961400086313,1.0,0.9744567191957618,0.8081515614581664,1.183414418556051
80,8,7,0.07657582109199788,1.0,0.9726291453834846,0.8042848857226588,1.1633305162301104
80,8,8,0.04289068317494339,1.0,0.9741253368338612,0.8037060172564676,1.1723157619954747
80,8,9,0.06763248825313656,1.0,0.966747911920688,0.8055737289506785,1.170006031881548
80,inf,0,0.007438208652305998,1.0,0.9687088655546728,0.8039329381206797,1.1692585976966887
